text,diggCount,replyCommentTotal,createTimeISO,uniqueId,text_final,lda_topic,lda_topic_prob,lda_topic_words,bertopic_topic,bertopic_topic_prob,bertopic_topic_words,lda_best_topic,lda_best_prob,bertopic_modeling_topic,bertopic_modeling_prob
"mbg gak hanya buat anak sekolah ya gaes, ibu hamil menyusui juga dpt",3,3,2025-11-20T01:56:30.000Z,shanmarys,makan bergizi gratis tidak hanya buat anak sekolah ya gaes ibu_hamil menyusui juga dpt,5,0.8135674179412622,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9416373451915222,0,0.8429276959327466
GAK EFEKTIF PAK PRESIDEN. MENDING INDONESIA SEKOLAH GRATIS DARI TK SAMPAI PETGURUAN TINGGI. INI BARU MENCERDASKAN KEHIDUPAN BANGSA,0,0,2026-01-15T06:36:34.000Z,suwarno3418,tidak efektif bapak_presiden mending indonesia sekolah_gratis dari tk sampai petguruan tinggi ini baru mencerdaskan kehidupan bangsa,5,0.4635713380422316,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5557360943725977,0,0.2021636213352952
niat bapa Prabowo baik sekali..tp di salah gunakan sama bawahan BPK....terlalu bnyk di KORUPSI..jdi..BPK hrs ingatkan pada bawahnya....yg mengelola MBG pak,0,0,2026-01-12T11:18:01.000Z,puji.haryati09,niat bapa prabowo baik sekali tapi di salah_gunakan dengan bawahan bpk terlalu_banyak di korupsi jadi bpk harus ingatkan pada bawahnya yang_mengelola makan bergizi gratis bapak,5,0.758132648434173,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.6571167494631226,-1,0.1894082744662147
"duit negara (apbn) dari rakyat kembali ke rakyat, lebih kena drpda bansos dan subsidi",0,0,2025-12-04T12:39:40.000Z,user7337273338013,duit negara apbn dari rakyat kembali ke rakyat lebih kena drpda bansos dan subsidi,5,0.7972782629696155,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.5669843742356893,0,0.12886261691562198
kata BPK bersih Ndak tau di luar,0,0,2026-01-20T13:20:18.000Z,sakilazea2,kata bpk bersih tidak tau di_luar,5,0.7372195289139158,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.6101878542633743,5,1.0
"iya betul banget kadang kawan aku protes karena nggak enak kadang aku ambilin daripada mumbazir tapi malah dibilang rakus,gragas🥹🥹😭😭😭😭😭😭😭😭😭",1,0,2026-01-22T07:21:51.000Z,user7980620472846,ya betul sangat kadang kawan saya protes karena tidak enak kadang saya ambilin daripada mumbazir tetapi malah dibilang rakus gragas,5,0.7320160021782525,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7287314638734701,-1,0.5535319587394943
omon2 melulu,1,0,2026-01-09T15:55:06.000Z,wongdezzo_1,omon melulu,5,0.3447743969581647,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,0,0.7083333189397558,11,0.5200462229287007
lebih baik roti dan susu untuk buka puasa,0,0,2025-12-15T00:37:46.000Z,ellaariyanti1998,lebih_baik roti dan susu untuk buka_puasa,5,0.7357326127080606,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7320965052565699,-1,0.5819595104698883
program ini sangat benar pak cuma pelaksana lapangannya yg harus di benahi,0,0,2026-01-25T01:19:58.000Z,agungaliali,program_ini sangat benar bapak cuma pelaksana lapangannya yang harus di benahi,5,0.798266805321746,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.7703868482913115,3,0.06565674493996215
"benar pak,, masih banyak anak yg masih kurang makan,, di pelosok2 di perkampungan,, dan memang orang tua nya mau beli beras aja sangat berat,,",0,0,2025-11-22T04:52:36.000Z,masbi386,benar bapak masih_banyak anak yang masih kurang makan di pelosok di perkampungan dan memang orang_tua nya mau beli beras saja sangat berat,5,0.8439675584574666,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8063863309984383,0,0.8365473015252932
omon omon doang...aturan yg gak adiiiiiiiil,0,0,2026-01-23T06:00:47.000Z,imkarta3,omon_omon doang aturan yang tidak adiiiiiiiil,5,0.5605719759094665,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.520664509138284,11,1.0
gak usah mbg pak,0,0,2026-01-20T05:54:29.000Z,bundacantik077,tidak_usah makan bergizi gratis bapak,5,0.7328797989111401,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.854085712071774,-1,0.714968516058783
"DARI SEMUA ORANG BILANG GA ENAK TAPI KATA AKU SI ENAK ENAK AJA, SOAL NYA A-AKU PANGLIMA MBG",1,0,2026-01-31T05:01:04.000Z,clasvi.asaadah,dari semua orang bilang tidak enak tetapi kata saya si enak enak saja soal_nya a saya panglima makan bergizi gratis,5,0.8209666179219931,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9562237380538929,0,0.8604770590928598
"PAK IJIN BERTANYA,APAKAH RELAWAN SPPG, MISALNYA SEKOLAH LIBUR RELAWAN.TETAP DI GAJI ATAU TIDAK PAK,TOLONG DI JAWAB PAK TERIMAKSIH🙏",0,0,2025-12-29T10:54:32.000Z,eprildavinci,bapak ijin bertanya apakah relawan_satuan pelayanan pangan gizi misalnya sekolah libur relawan tetap di gaji atau tidak bapak tolong di jawab bapak terimaksih,5,0.8439193149363771,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.9088077728602566,0,0.5090958776125157
"lihatlah dengan mata dan hatimu pak,korupsinya MBG sudah terang2an",0,0,2026-01-15T11:58:20.000Z,user72br,lihatlah dengan mata dan hatimu bapak korupsinya makan bergizi gratis sudah terangan,5,0.6920686118887455,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7858722106200332,-1,0.7241744427181217
"saya usaha roti,,, mantap pokoknya dapat orderan terus,,, alhmdulilah",0,0,2026-01-12T11:58:36.000Z,user6110340725933,saya usaha roti mantap pokoknya dapat orderan terus alhmdulilah,5,0.6298337206397673,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7845576378943258,-1,0.5493104627996501
"tapi anak"" dsini seantusias itu looo klo mbg dateng.. jadi terharu.",0,0,2025-11-22T14:46:26.000Z,rhyka_dandelion,tetapi anak dsini seantusias itu looo kalau makan bergizi gratis dateng jadi terharu,5,0.7825453693300854,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8423039643387592,-1,0.1536057922752247
"makasih pak prabowo ,,, 🥰",0,0,2025-12-05T05:59:45.000Z,alifakhrudin36,terima kasih_bapak_prabowo,2,0.6557002867156967,bapak | alhamdulillah | bapak_prabowo | sehat_selalu | bapak_presiden | lanjutkan | semoga | semangat | makan bergizi | bergizi gratis | bergizi | gratis | mantap | makan | sehat,-1,0.0,No Topic,5,0.7083187990428017,0,1.0
"aku Sampek menangis bapak😭bener sekali, semenjak ada MBG anaku jadi tidak mau. bolos sekolah,,,",0,0,2025-11-14T10:09:51.000Z,briana.621,saya sampai menangis bapak benar sekali semenjak_ada_makan bergizi gratis anaku jadi tidak mau bolos sekolah,5,0.8274690132398098,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9416470678596156,0,0.8438592689077763
"kaaa?
sekolahhhkuuu belommm dapett mbgg pdhal dhhh akuuu tunggu tunggu lohhh🙁😭",0,0,2026-01-22T05:27:39.000Z,ubiii633,kaaa sekolahhhkuuu belommm dapett mbgg pdhal dhhh akuuu tunggu tunggu lohhh,5,0.5853675743922719,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,0,0.5158339579192419,-1,0.8103484978505956
"iya bener telur juga jadi laku,yg paling pekerjanya 25 orang,tapi harga mahal telur dirasakan senegeri",2,0,2025-12-06T04:10:30.000Z,dadan2020,ya benar telur juga jadi laku yang paling pekerjanya orang tetapi harga mahal telur dirasakan senegeri,5,0.7939372362748762,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.9452950473838103,-1,0.6018327309853542
"saya lebih setuju MBG di prioritaskan untuk daerah Indonesia timur'.. karena mereka lebih membutuhkan dan semangat belajar adik"" kita di sana sangat luar biasa dalam menuntut ilmu 🙏🏿🙏🏿",1,1,2025-11-14T11:38:55.000Z,jonidjontor22,saya lebih setuju makan bergizi gratis di prioritaskan untuk daerah indonesia timur karena mereka lebih_membutuhkan dan semangat belajar adik kita di sana sangat luar_biasa dalam menuntut ilmu,5,0.8566275289975708,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8279828500275388,0,1.0
trima ksh mbg nya pak Prabowo... krn mbg anak2 jd doyan makan krn selalu makan bareng tmn2 jd ada mood mknnya. ortu jg jd berkurang kerjaannya 😅,2,0,2025-11-19T13:19:31.000Z,jesica_ice,trima ksh makan bergizi gratis nya bapak_prabowo karena makan bergizi gratis anak jadi doyan makan karena selalu makan_bareng tmn jadi ada mood mknnya ortu juga jadi berkurang kerjaannya,5,0.8497417248793987,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9698158042952136,-1,0.5839622979699413
ni pak dpt MBG hari ini trakhir slma liburan skolah ..katanya libur jg MBG nya .ada lagi nanti pas awal masuk sekolah lagi katanya sih gitu pak .. menurut bapak gimana yg begini ?,0,0,2025-12-29T02:42:01.000Z,syanaazharii3,ini bapak dpt makan bergizi gratis hari_ini trakhir slma liburan skolah katanya libur juga makan bergizi gratis nya ada lagi nanti pas awal masuk_sekolah lagi katanya saja begitu bapak menurut bapak bagaimana yang begini,5,0.8601306506716117,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7582520891906104,0,0.7168386750842031
sehat selalu pak🥰🥰🥺,0,0,2025-11-18T06:08:10.000Z,jholyanaboruecuty,sehat_selalu bapak,2,0.6459949745982735,bapak | alhamdulillah | bapak_prabowo | sehat_selalu | bapak_presiden | lanjutkan | semoga | semangat | makan bergizi | bergizi gratis | bergizi | gratis | mantap | makan | sehat,-1,0.0,No Topic,5,0.7083132154460322,0,1.0
betul pak jagan hetikan pak,0,0,2026-01-03T02:42:13.000Z,sarpiyah.19710,betul bapak jagan hetikan bapak,5,0.4409582211432628,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,5,0.7812308673605222,-1,0.22973429180022176
aku sbg orang tua yg TDK mampu tolong rakyat yg tidak mampu pak🙏,0,0,2026-01-13T02:52:53.000Z,muh.paijo8,saya sbg orang_tua yang tdk_mampu tolong rakyat yang tidak_mampu bapak,5,0.7897140571975725,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9204148846155613,14,1.0
yang salah itu para penjual yang buat harga jd naik gara2 ada MBG ini. kenapa harus dinaikkan ? kan efeknya ke rumah tangga juga. pemerintah hrsny tau,0,5,2025-12-04T13:34:34.000Z,umielsya04,yang salah itu para penjual yang buat harga jadi naik gara ada makan bergizi gratis ini kenapa harus dinaikkan kan efeknya ke rumah_tangga juga pemerintah hrsny tau,5,0.8492620539152546,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.6465324749685417,-1,0.6885053515525706
masa makan bergiji gehu😁,0,0,2026-01-24T18:22:04.000Z,yanz_1802,masa makan bergiji gehu,5,0.6359149476982562,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5311940505332081,-1,0.8070119326860707
Saya sebagai UMKM Tukang Sablon Rumahan Juga Merasakan Dampak Baik MBG Bagi Usaha Kecil Saya Terimakasih Pak Prabowo,1,0,2026-01-26T12:35:39.000Z,inikaos_apparel,saya sebagai umkm tukang sablon rumahan juga merasakan dampak baik makan bergizi gratis bagi usaha_kecil saya terimakasih_bapak_prabowo,5,0.8093382530632703,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7900419180439102,-1,0.22395349951811866
dulu jaman pak Harto juga aku ngerasain dapat susu kedelai sama jajan. dan itu buat akau semakin semangat untuk sekolah🥹😭,0,0,2025-12-06T11:40:43.000Z,geminigirll1765,dulu jaman bapak harto juga saya ngerasain dapat susu kedelai dengan jajan dan itu buat akau semakin semangat untuk sekolah,5,0.721918801251476,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7507006702548729,0,0.8235877627143431
prabowo skrg sudah tidak wktnya lagi berkoar koar tapi kerja nyata,0,0,2025-11-14T12:39:40.000Z,useerndablek,prabowo skrg sudah tidak wktnya lagi berkoar koar tetapi kerja nyata,5,0.7750638659287145,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.5880960971925006,0,0.586331839354147
"di suport ges....
ya klo mau enak trs kalian beli sendiri makanan/minuman nya",0,0,2026-02-01T14:40:12.000Z,hada.fauzan96,di suport ges ya kalau mau enak terus anda beli sendiri makanan minuman nya,5,0.794842459693692,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.5224138597401967,-1,0.7396049655648603
"emang serba salah di indo mah, buat baik salah ga buat baik lebih salah.
hujat hujat dan hujat dibanyakin, gimna sdm nya mau maju klo pemikirannya masih negatif seperti itu, setidaknya membantu anak yg kekurangan bukan anak2 yg mampu atau kaya.mau ambil ga mau yaudah tdk maksa juga.",0,0,2025-11-14T12:00:13.000Z,junothilman,emang serba salah di indo mah buat baik salah tidak buat baik lebih salah hujat hujat dan hujat dibanyakin bagaimana sdm nya mau maju kalau pemikirannya masih negatif seperti itu setidaknya membantu anak yang kekurangan bukan anak yang mampu atau kaya mau ambil tidak mau yaudah tdk maksa juga,5,0.8648897183200487,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.677830631066669,0,0.7502902383778399
"ijin bos pak, kasian yg Lansia yg miskin orang 2 stres perlu bantuan jg tolong D perhatikan",0,0,2026-01-18T14:19:01.000Z,raja.asep3,ijin bos bapak kasian yang lansia yang miskin orang stres perlu bantuan juga tolong di perhatikan,5,0.8199752712347317,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.945301615478169,14,0.3297477085518176
@SPPG OGAN ILIR KANDIS 2,0,0,2026-01-21T12:31:47.000Z,xyz__4iaaa,ogan ilir kandis,0,0.0666666666666666,omon | betul | masya_allah | ya | wowo | curhat | om | rame | ajaa | maju_terus | maju_terus bapak | uangkan_saja | p_prabowo | betul itu | semangattt,-1,0.0,No Topic,0,0.125,-1,0.239623711000455
"pak kami rakyat indonesaia g menghina MBG cuma itu buat ladang cuan orang2 bedasi,mendingan di uangkan saja",0,0,2026-01-28T08:51:23.000Z,titin0202,bapak kami rakyat indonesaia tidak menghina makan bergizi gratis cuma itu buat ladang cuan orang bedasi mendingan di_uangkan saja,5,0.7825438358846603,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9513635211480108,0,0.4846619809308097
"umk terbantu
anak2 kurang mampu terbantu
anak2 merasakan kehangatan dan kebersamaan saat makan mbg
dan anak2 bisa menabung uang saku mereka
siapapun yang berkerja di MBG, semoga selalu sehat, semangat, amanah , ikhlas, dan memberikan yang sehat dan terbaik untuk anak anak bangsa❤️.",0,0,2025-12-05T13:04:57.000Z,dhenytiana_,umk terbantu anak kurang_mampu terbantu anak merasakan kehangatan dan kebersamaan saat makan makan bergizi gratis dan anak bisa menabung uang_saku mereka siapapun yang berkerja di makan bergizi gratis semoga selalu sehat semangat amanah ikhlas dan memberikan yang sehat dan terbaik_untuk anak anak_bangsa,5,0.6427609386930745,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8457300973589996,0,0.7773840992388514
saya Ndak ikhlas uang saya dikorupsi di MBG,0,0,2026-01-12T15:12:05.000Z,awmlgkab,saya tidak ikhlas uang saya dikorupsi di makan bergizi gratis,5,0.7790900921677106,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9204194300330967,0,0.22952778642221347
ini dampaknya ko bahan smbko jdi mahal pk gimna ini.,5,0,2026-01-11T07:41:54.000Z,kangfahruroji,ini dampaknya ko bahan smbko jadi_mahal pk bagaimana ini,5,0.7419768196389223,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.6037669605697518,15,0.5158286058267952
kadang anak ank malas makan pagi dari rumah klo mau brangkat ke sekolah...otomatis jm 9 ato 10 psti mreka udah laper di sekolah ...trimkasih bpk peesidenku sehat sllu🥰,0,0,2025-11-27T03:54:19.000Z,berjuang.par.see,kadang anak ank malas makan pagi dari_rumah kalau mau brangkat ke sekolah otomatis jm ato psti mreka sudah laper di sekolah trimkasih bpk peesidenku sehat_sllu,5,0.8346294021493375,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8099812351964988,0,0.8270495317299571
kitaa akan mokel berjamaah😂😂,0,0,2025-02-28T09:50:10.000Z,bayutirta3687,kitaa akan mokel berjamaah,2,0.288468844367986,bapak | alhamdulillah | bapak_prabowo | sehat_selalu | bapak_presiden | lanjutkan | semoga | semangat | makan bergizi | bergizi gratis | bergizi | gratis | mantap | makan | sehat,-1,0.0,No Topic,4,0.6248940061283639,0,1.0
"Miris sekali sekarang Ahli Gizi bisa digantikan dengan profesi lain, bukan kah di undang-undang sudah tertulis jelas tentang ruang lingkup dan wewenang kita sebagai Ahli Gizi? Jika Profesi penting seperti kami digantikan apakah Program Makan Bergizi akan tetap Bergizi??",0,0,2025-11-16T13:44:56.000Z,rabka.ysl,miris sekali sekarang ahli_gizi bisa digantikan dengan profesi lain bukan kah di undang undang sudah tertulis jelas tentang ruang lingkup dan wewenang kita sebagai ahli_gizi jika profesi penting seperti kami digantikan apakah program makan_bergizi akan tetap bergizi,5,0.6858700104873441,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.7237406270198268,16,1.0
kakak.... air mata ku jatuh sendiri gatau kenapa aku sejak dapet mbg gak pernah aku habisin🙏🙏😭😭😭😭😭,0,0,2026-01-22T10:27:32.000Z,nesya.ghania,kakak air_mata saya jatuh sendiri tidak tahu kenapa saya sejak dapet makan bergizi gratis tidak_pernah saya habisin,5,0.8249070361290044,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8411013210031226,0,0.8313816075455664
