,text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,source_file,text_casefold,text_clean,tokens,token_count,tokens_nostop,token_count_nostop
7252,mungkin yg ngejek gak dapat dapur x pak🤣🤣🤣,0,0,2026-01-22T12:18:09.000Z,akbaraziz52,https://www.tiktok.com/@jpnncom/video/7592434873218993429,6715954501255267330,7598159131048264456,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0eb00813b2bf943f52d6aa5ad42b3837~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=423533c9&x-expires=1770814800&x-signature=pUOwH7hDEUrwelyjFY9WCtEzGZQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_jpncom,mungkin yg ngejek gak dapat dapur x pak🤣🤣🤣,mungkin yg ngejek gak dapat dapur x pak,"['mungkin', 'yg', 'ngejek', 'gak', 'dapat', 'dapur', 'x', 'pak']",8,"['ngejek', 'dapur']",2
7253,lanjutkan program mu pak jangan dengerin apa kata orang 👍👍👍,0,0,2026-01-22T12:19:07.000Z,gunawan.gun146,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7449020988852847634,7598158923526488853,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/94c5035d043c0adbe28ab779a1c18f8e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=808f4b71&x-expires=1770814800&x-signature=BfiHzbzAQwTCR4GB43VfrS6XedA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_jpncom,lanjutkan program mu pak jangan dengerin apa kata orang 👍👍👍,lanjutkan program mu pak jangan dengerin apa kata orang,"['lanjutkan', 'program', 'mu', 'pak', 'jangan', 'dengerin', 'apa', 'kata', 'orang']",9,"['lanjutkan', 'program', 'mu', 'dengerin', 'orang']",5
7254,lah cuma abs kok🤣🤣🤣,0,0,2026-01-22T12:16:19.000Z,nisful298,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7537512061254419476,7598158629208179472,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/23856bf460627d277c806cc5feac7113~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e3fa01dd&x-expires=1770814800&x-signature=O%2B0ctBw1L832AxcYWGd4phscDJA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_jpncom,lah cuma abs kok🤣🤣🤣,lah cuma abs kok,"['lah', 'cuma', 'abs', 'kok']",4,['abs'],1
7255,lahan basah,0,0,2026-01-22T12:14:03.000Z,ridho_..1996,https://www.tiktok.com/@jpnncom/video/7592434873218993429,6924669022085891073,7598157601339736840,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7330984173844791303~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=35d249f3&x-expires=1770814800&x-signature=kJ858J98hvtogLn7EQkO4lNp134%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_jpncom,lahan basah,lahan basah,"['lahan', 'basah']",2,"['lahan', 'basah']",2
7256,banyak yg senang mbg karna iibunya yg sibuk anaknya GK sempat sarapan untung ada mbg yg banyak mmbantu,0,0,2026-01-22T12:09:07.000Z,aslinaslin81,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7078646899608044545,7598156779529569044,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/9c914f3b1c760b1517d1dff5fe3cc2c0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6574d81c&x-expires=1770814800&x-signature=gnZWw7vfZevObriEQtT7gGk8jiQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,banyak yg senang mbg karna iibunya yg sibuk anaknya gk sempat sarapan untung ada mbg yg banyak mmbantu,banyak yg senang mbg karna iibunya yg sibuk anaknya gk sempat sarapan untung ada mbg yg banyak mmbantu,"['banyak', 'yg', 'senang', 'mbg', 'karna', 'iibunya', 'yg', 'sibuk', 'anaknya', 'gk', 'sempat', 'sarapan', 'untung', 'ada', 'mbg', 'yg', 'banyak', 'mmbantu']",18,"['senang', 'mbg', 'iibunya', 'sibuk', 'anaknya', 'sarapan', 'untung', 'mbg', 'mmbantu']",9
7257,progamnya bagus tapi yg dilapangan gak cocok,0,0,2026-01-22T12:06:23.000Z,aris.mbote37,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7425979206306087941,7598156097572733712,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/cb98a4060508627a48ac68e3c59c4207~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=37f85c5d&x-expires=1770814800&x-signature=DLuOB%2Fkwb6qckFIN31aZd1WX5U8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,progamnya bagus tapi yg dilapangan gak cocok,progamnya bagus tapi yg dilapangan gak cocok,"['progamnya', 'bagus', 'tapi', 'yg', 'dilapangan', 'gak', 'cocok']",7,"['progamnya', 'bagus', 'dilapangan', 'cocok']",4
7258,Lanjut pa Presiden,0,0,2026-01-22T12:01:02.000Z,rosidaros3,https://www.tiktok.com/@jpnncom/video/7592434873218993429,6843340609782170626,7598154705513071367,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7327712259134881793~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=02283942&x-expires=1770814800&x-signature=RVc%2FUeW2aauXRCYALRgsniQ50BM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,lanjut pa presiden,lanjut pa presiden,"['lanjut', 'pa', 'presiden']",3,"['pa', 'presiden']",2
7259,ngliat ank2 kasian liat bpknya jungkir balik cari duit kaga di kasianin..,0,0,2026-01-22T12:00:24.000Z,rusdiwahyudi461,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7509865600387843092,7598154549040677649,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7436c271b8003d8d8e12ba07339a1845~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f39c6dd6&x-expires=1770814800&x-signature=CvcMqn93SsFxrKi6wd%2BivRApFXI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,ngliat ank2 kasian liat bpknya jungkir balik cari duit kaga di kasianin..,ngliat ank kasian liat bpknya jungkir balik cari duit kaga di kasianin,"['ngliat', 'ank', 'kasian', 'liat', 'bpknya', 'jungkir', 'balik', 'cari', 'duit', 'kaga', 'di', 'kasianin']",12,"['ngliat', 'ank', 'kasian', 'liat', 'bpknya', 'jungkir', 'cari', 'duit', 'kaga', 'kasianin']",10
7260,yg bergizi hanya kantong2 segelintir penguasa.,0,0,2026-01-22T12:00:25.000Z,radhit928,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7190452841964946434,7598154548528169748,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/650bd494815616da541f53444b4fcc97~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1af51ba2&x-expires=1770814800&x-signature=vw%2FrNC1H3gNFUb4FslBH0I8V6qE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,yg bergizi hanya kantong2 segelintir penguasa.,yg bergizi hanya kantong segelintir penguasa,"['yg', 'bergizi', 'hanya', 'kantong', 'segelintir', 'penguasa']",6,"['bergizi', 'kantong', 'segelintir', 'penguasa']",4
7261,lebih baik pendidikan gratis seluruh rakyat Indonesia sampai universitas.,0,0,2026-01-22T12:00:18.000Z,robet.robet67,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7522777194172892168,7598154497157268231,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4fd3db3cc749b7992ff24ed65b119a66~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=169652ed&x-expires=1770814800&x-signature=xalhVOm%2BBAVbtthOeAALaeh%2BC4I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,lebih baik pendidikan gratis seluruh rakyat indonesia sampai universitas.,lebih baik pendidikan gratis seluruh rakyat indonesia sampai universitas,"['lebih', 'baik', 'pendidikan', 'gratis', 'seluruh', 'rakyat', 'indonesia', 'sampai', 'universitas']",9,"['pendidikan', 'gratis', 'rakyat', 'indonesia', 'universitas']",5
7262,"Dan sekarang yang hapy itu pengusaha bos bos dapur, kami pedagang mo masok barang? Yo ngimpi... kelompok umkm? Yakin warga sekitar? Atau mungkin ketuanya anak yang punya dapur? Anggaran yang begitu besar hanya untuk makan siang gratis... yakin bergizi? Apa yang punya dapur dan pemangku2 dari atas sampe bawah peduli dengan gizi anak2 kalian? Ngimpiiiii, meraka hanya peduli dengan keuntungan dari proyek MBG. Jalan yang benar menurut siapa pa? Memberantas kemiskinan dari mananya pa? Masih banyak orang yang berkekurangan pa, selama ada MBG apakah ada perubahan ekonomi masyarakat? Engga pa. 🙏",0,0,2026-01-22T11:56:56.000Z,maliii668,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7383214423290397701,7598153639086408469,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e7f6ab42aa21bb764f4ca38f195b6784~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=98e435ad&x-expires=1770814800&x-signature=6xYfBIqj12NM4ourv5ExlK7YZwk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,"dan sekarang yang hapy itu pengusaha bos bos dapur, kami pedagang mo masok barang? yo ngimpi... kelompok umkm? yakin warga sekitar? atau mungkin ketuanya anak yang punya dapur? anggaran yang begitu besar hanya untuk makan siang gratis... yakin bergizi? apa yang punya dapur dan pemangku2 dari atas sampe bawah peduli dengan gizi anak2 kalian? ngimpiiiii, meraka hanya peduli dengan keuntungan dari proyek mbg. jalan yang benar menurut siapa pa? memberantas kemiskinan dari mananya pa? masih banyak orang yang berkekurangan pa, selama ada mbg apakah ada perubahan ekonomi masyarakat? engga pa. 🙏",dan sekarang yang hapy itu pengusaha bos bos dapur kami pedagang mo masok barang yo ngimpi kelompok umkm yakin warga sekitar atau mungkin ketuanya anak yang punya dapur anggaran yang begitu besar hanya untuk makan siang gratis yakin bergizi apa yang punya dapur dan pemangku dari atas sampe bawah peduli dengan gizi anak kalian ngimpiiiii meraka hanya peduli dengan keuntungan dari proyek mbg jalan yang benar menurut siapa pa memberantas kemiskinan dari mananya pa masih banyak orang yang berkekurangan pa selama ada mbg apakah ada perubahan ekonomi masyarakat engga pa,"['dan', 'sekarang', 'yang', 'hapy', 'itu', 'pengusaha', 'bos', 'bos', 'dapur', 'kami', 'pedagang', 'mo', 'masok', 'barang', 'yo', 'ngimpi', 'kelompok', 'umkm', 'yakin', 'warga', 'sekitar', 'atau', 'mungkin', 'ketuanya', 'anak', 'yang', 'punya', 'dapur', 'anggaran', 'yang', 'begitu', 'besar', 'hanya', 'untuk', 'makan', 'siang', 'gratis', 'yakin', 'bergizi', 'apa', 'yang', 'punya', 'dapur', 'dan', 'pemangku', 'dari', 'atas', 'sampe', 'bawah', 'peduli', 'dengan', 'gizi', 'anak', 'kalian', 'ngimpiiiii', 'meraka', 'hanya', 'peduli', 'dengan', 'keuntungan', 'dari', 'proyek', 'mbg', 'jalan', 'yang', 'benar', 'menurut', 'siapa', 'pa', 'memberantas', 'kemiskinan', 'dari', 'mananya', 'pa', 'masih', 'banyak', 'orang', 'yang', 'berkekurangan', 'pa', 'selama', 'ada', 'mbg', 'apakah', 'ada', 'perubahan', 'ekonomi', 'masyarakat', 'engga', 'pa']",90,"['hapy', 'pengusaha', 'bos', 'bos', 'dapur', 'pedagang', 'mo', 'masok', 'barang', 'yo', 'ngimpi', 'kelompok', 'umkm', 'warga', 'ketuanya', 'anak', 'dapur', 'anggaran', 'makan', 'siang', 'gratis', 'bergizi', 'dapur', 'pemangku', 'sampe', 'peduli', 'gizi', 'anak', 'ngimpiiiii', 'meraka', 'peduli', 'keuntungan', 'proyek', 'mbg', 'jalan', 'pa', 'memberantas', 'kemiskinan', 'mananya', 'pa', 'orang', 'berkekurangan', 'pa', 'mbg', 'perubahan', 'ekonomi', 'masyarakat', 'engga', 'pa']",49
7263,"hal itu hanya menghambur hambur kan dana , akan lebih baik di alihkan ke dana pendidikan",0,0,2026-01-22T11:42:56.000Z,abangmildo,https://www.tiktok.com/@jpnncom/video/7592434873218993429,6961826114268972034,7598150026779443989,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1e49cea10cdce916ad16ae310024a904~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5059a180&x-expires=1770814800&x-signature=jMZWf1Y6fOfsplrZ%2FkfEDy6EcJU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,"hal itu hanya menghambur hambur kan dana , akan lebih baik di alihkan ke dana pendidikan",hal itu hanya menghambur hambur kan dana akan lebih baik di alihkan ke dana pendidikan,"['hal', 'itu', 'hanya', 'menghambur', 'hambur', 'kan', 'dana', 'akan', 'lebih', 'baik', 'di', 'alihkan', 'ke', 'dana', 'pendidikan']",15,"['menghambur', 'hambur', 'dana', 'alihkan', 'dana', 'pendidikan']",6
7264,"MBG jangan di kota, daerah pelosok prioritas utama.",0,0,2026-01-22T11:32:19.000Z,wild_jayabaya3537,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7438205572237788215,7598147273789424400,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/987386dab52aa87e6c07ad2da1e068f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=401a9f2b&x-expires=1770814800&x-signature=D82Pf9ccXKRvbPNeY3SZk3Esl1g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,"mbg jangan di kota, daerah pelosok prioritas utama.",mbg jangan di kota daerah pelosok prioritas utama,"['mbg', 'jangan', 'di', 'kota', 'daerah', 'pelosok', 'prioritas', 'utama']",8,"['mbg', 'kota', 'daerah', 'pelosok', 'prioritas', 'utama']",6
7265,karapmu wes mboh 😭😭😭😭,0,0,2026-01-22T11:30:58.000Z,nanangzeela,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7331252947810501638,7598146941923918612,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a65d28bae759dd3abe4fad4ce99c7693~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9aef819c&x-expires=1770814800&x-signature=4iMmfl5T%2Biy5WZdvBu1x67swIqE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,karapmu wes mboh 😭😭😭😭,karapmu wes mboh,"['karapmu', 'wes', 'mboh']",3,"['karapmu', 'wes', 'mboh']",3
7266,DPRD nya kak ..serius kak..itu suka jual titik lokasi😏,0,0,2026-01-22T11:29:29.000Z,raka_buming1346,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7459297853052896273,7598146569431515925,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/73d4466945d1c54fac27f57e7746e22b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f5aea43d&x-expires=1770814800&x-signature=9Svf7wEglZp1MDBuTtRl2WjGCwI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,dprd nya kak ..serius kak..itu suka jual titik lokasi😏,dprd nya kak serius kak itu suka jual titik lokasi,"['dprd', 'nya', 'kak', 'serius', 'kak', 'itu', 'suka', 'jual', 'titik', 'lokasi']",10,"['dprd', 'kak', 'serius', 'kak', 'suka', 'jual', 'titik', 'lokasi']",8
7267,Mbg sangat membantu sekali pak tapi kepala dapur ny pak kdang2 semena-mena,0,0,2026-01-22T11:27:07.000Z,arie_komariah,https://www.tiktok.com/@jpnncom/video/7592434873218993429,6824069182229955585,7598145958992626450,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/34cfb20eec4c891beb9b1f1139aece97~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=75ae312b&x-expires=1770814800&x-signature=qubBEqdWer%2FMar%2FF92mq3Fy0pFk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,mbg sangat membantu sekali pak tapi kepala dapur ny pak kdang2 semena-mena,mbg sangat membantu sekali pak tapi kepala dapur ny pak kdang semena mena,"['mbg', 'sangat', 'membantu', 'sekali', 'pak', 'tapi', 'kepala', 'dapur', 'ny', 'pak', 'kdang', 'semena', 'mena']",13,"['mbg', 'membantu', 'kepala', 'dapur', 'ny', 'kdang', 'semena', 'mena']",8
7268,gedabrus,0,0,2026-01-22T11:20:02.000Z,sg.wd3,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7195394683508966402,7598144132505010952,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/95ea2e0d1cc0218edc7c6509874d1d9d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7aeb3163&x-expires=1770814800&x-signature=MzGaMdnXNn7bvqpZuuRN4nNBMrQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,gedabrus,gedabrus,['gedabrus'],1,['gedabrus'],1
7269,"pendukung OKE GAS, MALU IH😭",0,0,2026-01-22T11:17:33.000Z,skycastle132,https://www.tiktok.com/@jpnncom/video/7592434873218993429,6726668093836444673,7598143514701988626,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/275755d90e30e4b6c31187fe4982d884~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6e2a2c2b&x-expires=1770814800&x-signature=SEbjqBSJjA45LaqO3lB39RDmC%2FE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,"pendukung oke gas, malu ih😭",pendukung oke gas malu ih,"['pendukung', 'oke', 'gas', 'malu', 'ih']",5,"['pendukung', 'oke', 'gas', 'malu', 'ih']",5
7270,omon omon teruuuuussss,0,0,2026-01-22T11:19:29.000Z,konco.crito7,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7418123735793140741,7598143255293772564,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7235c49f1b2a58b9941095cad574f1b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e60c219b&x-expires=1770814800&x-signature=NjZ4Pi17eRZeRiKJD4n8dy115DI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,omon omon teruuuuussss,omon omon teruuuuussss,"['omon', 'omon', 'teruuuuussss']",3,"['omon', 'omon', 'teruuuuussss']",3
7271,"Hentikan MBG,bapak lihat realita yg ada di pelaksanaannya,apa yg terjadi, jgn tutup mata pak.",0,0,2026-01-22T11:14:52.000Z,7ufr1.4ld1,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7534741617748657159,7598142812203500295,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/80ded603854216c7a372f856099f5a19~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b8f234bd&x-expires=1770814800&x-signature=6pUPfCv%2B5m3F3Q6nn7FfCKgTibk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,"hentikan mbg,bapak lihat realita yg ada di pelaksanaannya,apa yg terjadi, jgn tutup mata pak.",hentikan mbg bapak lihat realita yg ada di pelaksanaannya apa yg terjadi jgn tutup mata pak,"['hentikan', 'mbg', 'bapak', 'lihat', 'realita', 'yg', 'ada', 'di', 'pelaksanaannya', 'apa', 'yg', 'terjadi', 'jgn', 'tutup', 'mata', 'pak']",16,"['hentikan', 'mbg', 'lihat', 'realita', 'pelaksanaannya', 'jgn', 'tutup', 'mata']",8
7272,"ribuan yg protes, hey..hey..hey.
itu duit negara",0,0,2026-01-22T11:13:55.000Z,erzantedi2727,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7041593940948337666,7598142559101911828,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/0ecb41a908347c5abd24f887e531049e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=380be25e&x-expires=1770814800&x-signature=tk6Ya9Hdmr8Z50TbejAcoBJPBzw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,"ribuan yg protes, hey..hey..hey.
itu duit negara",ribuan yg protes hey hey hey itu duit negara,"['ribuan', 'yg', 'protes', 'hey', 'hey', 'hey', 'itu', 'duit', 'negara']",9,"['ribuan', 'protes', 'hey', 'hey', 'hey', 'duit', 'negara']",7
7273,Bubar kan aja kasih uang tunai aja karn ga d manfaat nya mbg itu cuman bikin mafia nya tambah kaya.. Bukti kan jangan omon ya pak,0,0,2026-01-22T11:13:06.000Z,theremika,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7026587148476220442,7598142355267617544,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ecda5826c1390ab2d04fc3e53d66e6e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7e541180&x-expires=1770814800&x-signature=Xw9Lxbb%2F79UAlSqYozMLWPXZkE4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,bubar kan aja kasih uang tunai aja karn ga d manfaat nya mbg itu cuman bikin mafia nya tambah kaya.. bukti kan jangan omon ya pak,bubar kan aja kasih uang tunai aja karn ga d manfaat nya mbg itu cuman bikin mafia nya tambah kaya bukti kan jangan omon ya pak,"['bubar', 'kan', 'aja', 'kasih', 'uang', 'tunai', 'aja', 'karn', 'ga', 'd', 'manfaat', 'nya', 'mbg', 'itu', 'cuman', 'bikin', 'mafia', 'nya', 'tambah', 'kaya', 'bukti', 'kan', 'jangan', 'omon', 'ya', 'pak']",26,"['bubar', 'kasih', 'uang', 'tunai', 'karn', 'ga', 'manfaat', 'mbg', 'cuman', 'bikin', 'mafia', 'bukti', 'omon']",13
7274,"sy sudah liat PK, yg punya dapur MBG 41 dapur, dapt untung sehari 246jt",0,0,2026-01-22T11:03:36.000Z,sawor.223,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7474242533985469456,7598139922662884097,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/eeda2188b8ae076c242152b57cede761~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f05b6ca3&x-expires=1770814800&x-signature=AwPfTNg4KBKVGWd45eFtJpojUDs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,"sy sudah liat pk, yg punya dapur mbg 41 dapur, dapt untung sehari 246jt",sy sudah liat pk yg punya dapur mbg dapur dapt untung sehari jt,"['sy', 'sudah', 'liat', 'pk', 'yg', 'punya', 'dapur', 'mbg', 'dapur', 'dapt', 'untung', 'sehari', 'jt']",13,"['sy', 'liat', 'pk', 'dapur', 'mbg', 'dapur', 'dapt', 'untung', 'sehari', 'jt']",10
7275,programnya bagus pak cuma regulasinya perlu di kaji,0,0,2026-01-22T11:01:06.000Z,ersyaproperty272,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7117682036798407682,7598139271765771016,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f5c0ab37e19aaad22d8a20dddd51c8bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eaab4a5e&x-expires=1770814800&x-signature=TWACNc9Hy%2FzhA5dDvG1ZFOKK5eo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,programnya bagus pak cuma regulasinya perlu di kaji,programnya bagus pak cuma regulasinya perlu di kaji,"['programnya', 'bagus', 'pak', 'cuma', 'regulasinya', 'perlu', 'di', 'kaji']",8,"['programnya', 'bagus', 'regulasinya', 'kaji']",4
7276,"LIHAT LAH GURU GURU WOI , GUA NUNJUK NUNJUK",0,0,2026-01-22T11:00:35.000Z,duta.netizen,https://www.tiktok.com/@jpnncom/video/7592434873218993429,7036424507888419842,7598139128404804359,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/f85fd7bc6aa0d3b5e1a37dfedaa08a50~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dddea8dc&x-expires=1770814800&x-signature=99348iXtJNAklP1YQ5UaJVl3rCc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_jpncom,"lihat lah guru guru woi , gua nunjuk nunjuk",lihat lah guru guru woi gua nunjuk nunjuk,"['lihat', 'lah', 'guru', 'guru', 'woi', 'gua', 'nunjuk', 'nunjuk']",8,"['lihat', 'guru', 'guru', 'woi', 'gua', 'nunjuk', 'nunjuk']",7
